price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement
465250,5,2,1940,7642,1.5,3,1940,0
2250000,5,4.25,4860,9453,1.5,5,3100,1760
1095000,0,0,3064,4764,3.5,3,3064,0
315000,2,1,970,5665,1,4,970,0
900000,4,2.25,2460,44431,1,4,2460,0
789500,4,2.5,3010,6100,2,3,3010,0
678500,3,2,2460,6600,1,4,1370,1090
342500,3,2,2080,11375,1,3,2080,0
860000,4,3.25,3960,7012,2,3,3960,0
306000,4,2.5,2490,8124,2,3,2490,0
580000,5,2,2060,6000,2,3,2060,0
405000,3,1,1330,15678,1,3,900,430
510000,3,1.75,1600,19200,1,4,1600,0
173000,2,1,820,10450,1,4,820,0
210000,4,1.75,1200,7680,1,3,1200,0
445000,3,1,1050,5664,1,4,910,140
585000,3,2.5,1910,1501,2.5,3,1530,380
381000,3,1.75,1800,6000,1,5,900,900
890000,3,2.25,2060,8640,1,4,2060,0
235000,3,1.75,1840,9697,1,4,1500,340
480000,3,2.5,1250,1103,3,3,1250,0
575000,2,1,1510,4032,1.5,3,1310,200
350000,4,2.25,2300,4600,1.5,4,1340,960
259000,4,1.5,1490,7560,2,3,1490,0
599000,5,2.75,2820,4608,1,3,1450,1370
210000,4,1.5,1130,7840,1,4,1130,0
1184000,4,2.5,3200,7500,1.5,5,1860,1340
545000,3,1,1510,5000,1.5,3,1510,0
299995,3,2.5,1970,7500,2,3,1970,0
440000,3,1,1210,5750,1.5,4,1210,0
699000,4,2.5,3280,27441,2,3,3280,0
795000,3,2,2420,17859,1,5,1500,920
445000,5,1.75,2460,6846,1.5,5,1340,1120
397990,3,1,1180,11862,1,4,1180,0
706000,3,2.75,1900,6400,1,5,1410,490
363000,3,3.25,1651,1779,2,3,1341,310
850000,4,2.25,2130,11843,2,4,2130,0
620000,2,1,1430,3000,1.5,3,1300,130
1228000,4,2.5,5730,44947,2,3,4280,1450
333000,4,2.5,1910,9244,1,4,1910,0
743000,3,1.75,2110,11250,1,4,2110,0
448000,2,1.5,1630,3780,1,4,890,740
485000,4,2.5,2470,35073,2,3,2470,0
489950,4,2.25,2640,31941,1,4,2640,0
498500,5,2.75,2990,7420,2,3,2990,0
531000,3,2.5,2120,9736,2,3,2120,0
670000,3,2.5,2050,6420,1,3,1730,320
310000,5,3,1880,5000,1,3,1100,780
835000,3,3,2790,12523,2,4,1600,1190
1688000,4,2.5,3000,7500,2,3,3000,0
495000,4,2.5,2140,7245,2,3,2140,0
495000,3,2,1769,9300,1,4,1769,0
440000,3,1,1710,6556,1.5,4,1200,510
280000,1,0.75,420,6720,1,3,420,0
1070000,4,2.5,3270,35445,2,3,3270,0
1034500,4,2.5,2370,10858,2,3,2370,0
248000,4,2.5,1770,5855,2,3,1770,0
294000,4,2.5,2210,8465,1,3,1490,720
561000,3,2.25,1710,4140,2,3,1710,0
656500,4,2,2710,4750,1,4,1460,1250
660000,3,3,2340,2970,2,5,2160,180
370000,2,1,1220,17172,1,4,1220,0
349950,3,1,1060,9525,1,3,1060,0
223000,2,1,910,9869,1,3,910,0
560000,4,1.75,1880,3880,1.5,4,1090,790
594000,4,1.75,1870,5200,2,4,1200,670
600000,3,2.25,1480,5400,2,4,1480,0
315000,3,2.5,1880,7000,2,3,1880,0
430000,4,1.75,1890,6000,1,4,1110,780
440000,3,2.75,1560,7392,1,5,1030,530
312500,2,1.5,1070,1200,2,3,1070,0
1240000,5,4,4410,14380,2,3,4410,0
300000,3,3.25,1470,1235,2,3,1180,290
680000,3,2.5,2570,3600,2.5,3,2570,0
336750,2,2.25,1170,1011,2,3,1170,0
822500,5,3.5,2320,4960,2,5,1720,600
589000,4,3,2440,9600,2,5,2440,0
863000,4,2.5,4120,22370,2,3,4120,0
210000,2,1.75,1440,5680,1,4,1440,0
206135,3,1,1340,11070,1,4,1340,0
1125000,6,3.75,3010,4360,2,3,2000,1010
285000,3,1.75,1840,8601,1,3,920,920
230000,2,1,930,7550,1,3,930,0
845000,4,2.75,4070,115434,2,3,4070,0
350000,3,1.75,1820,9545,1,3,1230,590
304000,3,1,1280,8184,1.5,4,1280,0
370000,2,1,900,4600,1,3,900,0
810000,3,1.75,1980,13503,1,4,1320,660
440000,4,2.25,2010,7575,1,3,1220,790
1030000,4,2.5,2750,4800,2,3,1960,790
775000,4,2,3140,10875,1,3,1940,1200
1335000,5,2.25,4200,5800,2.5,4,2910,1290
235000,3,1.75,1900,8540,1,3,950,950
499950,3,1,1830,3000,1.5,3,1430,400
622500,5,2.75,3320,23760,2,4,2190,1130
300000,4,2.5,2700,10814,1,4,1560,1140
205000,3,1,1290,6566,1,5,1290,0
435000,3,1.75,1500,8173,1,3,1500,0
697000,4,2.75,3650,48351,1.5,4,3650,0
153000,3,1,1270,6405,1.5,3,1270,0
454000,4,2.25,2630,39000,2,3,2630,0
345000,2,1.5,1800,26615,1,5,1240,560
585000,3,1,1870,2807,1.5,4,1580,290
380000,4,2.5,2540,6365,2,3,1870,670
250600,4,2.5,1930,8660,1,3,1120,810
890000,4,2.25,2770,13500,2,3,2770,0
370000,4,2.5,2220,5338,2,3,2220,0
369500,3,1.5,1650,9957,1,4,1100,550
883000,4,2.5,3670,54450,2,3,3670,0
950000,4,2.5,3770,35081,2,3,3770,0
615000,3,1.75,2350,20820,1,4,1800,550
305000,3,1.5,1210,5240,1,4,610,600
590000,4,2.5,2010,7972,2,4,2010,0
485000,3,2.5,1580,6065,2,3,1580,0
215000,2,1,710,7200,1,3,710,0
430000,3,2,1910,5040,1.5,3,1910,0
324900,4,2.5,1880,7965,2,3,1880,0
849900,2,2,2280,641203,2,3,2280,0
975000,5,2.75,3100,10014,1,4,1660,1440
910000,5,2.5,2350,4000,2,3,2350,0
459950,3,1.75,1850,6869,1,5,1100,750
325000,3,2.5,2070,8337,2,3,2070,0
513000,4,2.75,2020,7070,1,5,1010,1010
475000,3,2.25,1580,12177,1,3,1200,380
419000,4,2.5,2690,7947,2,3,2690,0
760000,4,2.5,2420,10285,1,3,1700,720
1120000,5,1.5,2540,6660,2,4,2340,200
129000,2,1,1150,30184,1,3,1150,0
725000,5,2.5,3210,12000,1,4,1830,1380
580000,3,2.5,2040,4627,2,3,2040,0
385000,3,2.25,1920,4833,1,4,1060,860
265000,4,1.75,1900,10588,1,5,1900,0
1735000,3,2.5,4310,32093,1.5,5,2510,1800
330000,3,2.5,1070,1155,2,3,720,350
665000,4,2.5,2790,43091,2,4,2790,0
799000,3,2.5,2860,4442,2,3,2860,0
589000,3,2,2250,8800,1,4,1250,1000
1695000,2,2.25,3170,3000,2,5,1990,1180
538000,3,1,1460,7200,1,3,1260,200
530100,3,1,1540,3399,1.5,3,1200,340
718500,3,2,2910,6600,2,4,1920,990
299000,3,1.75,1180,13927,1,5,1180,0
556000,3,1.75,1640,7437,1,3,1090,550
171000,4,2,1520,19672,1,3,1020,500
540000,5,3,3610,9775,2,3,3610,0
250000,3,2.25,1400,3814,2,3,1400,0
795000,4,3.5,3200,3250,2,3,2670,530
575000,3,3,1384,1287,2,3,1144,240
379500,3,2.25,1410,1287,2,3,1290,120
385000,4,2.5,2050,5276,2,3,2050,0
415500,4,2.5,1750,4779,2,3,1750,0
397500,3,2,1510,6710,1,3,1070,440
530000,3,2.5,1930,7214,2,3,1930,0
883000,4,2.5,2960,41656,2,3,2960,0
850000,5,2.75,2920,11880,1,5,1660,1260
496752,2,1,1980,5000,1,4,1090,890
330000,3,1.75,1430,8865,1,3,1430,0
735000,4,2.75,2450,4187,2,3,2450,0
525000,4,2.75,2360,4924,2,3,2360,0
269950,3,2.5,1890,4838,2,3,1730,160
650000,3,1.75,2140,9484,1,3,1290,850
520500,3,2,1900,8100,1,4,950,950
652500,4,2.5,2700,9122,2,3,2700,0
506000,5,3,2430,8000,1,4,1370,1060
416000,3,1,1110,12150,1,4,1110,0
500000,4,2.75,2280,15347,1,5,2280,0
460000,3,1.75,1550,4708,1,4,860,690
371025,3,2,1530,8925,1,3,1530,0
576000,4,2.5,2440,28405,2,3,2440,0
353500,4,2.25,1760,9602,2,3,1760,0
1735000,4,2.25,3040,5000,2,4,2080,960
183000,3,1.75,1070,8100,1,4,1070,0
763101,3,1.75,1990,5560,1,4,1100,890
460000,2,1.5,1090,4000,1,3,970,120
825000,4,1.5,1890,6938,1.5,3,1890,0
265000,3,1,1000,9150,1,3,1000,0
295000,3,1.75,1770,8235,1,3,1030,740
418000,4,3,2360,6250,1,3,1460,900
554000,3,3.5,3380,108900,2,3,2700,680
534500,3,2.5,1700,3150,2,3,1700,0
690000,2,1.75,1600,4000,1,5,850,750
530000,4,2.5,2050,6360,2,3,2050,0
357186,2,1.75,1210,1040,2,3,1210,0
300000,5,3,1940,6355,1,3,1200,740
304000,4,2,1810,8750,1,2,1110,700
385000,4,1.75,1690,4080,1,4,870,820
415000,4,2,1800,2970,1,4,1000,800
963000,4,3.5,3280,6603,2,3,3280,0
792500,4,2.5,4290,175421,2,3,4290,0
309212,3,1.75,1150,9600,1,3,1150,0
235000,2,1.5,880,1805,2,3,880,0
667000,3,1.5,1720,8100,2,3,1720,0
470000,3,1.5,1510,8000,1,4,1510,0
375000,4,2,1240,3000,1,3,1040,200
410000,4,2,1580,9581,1,3,1580,0
566000,4,2.25,2170,7737,2,3,2170,0
680000,4,2.75,2500,4950,2,3,2500,0
332000,1,1,960,2640,1,3,760,200
902000,4,2.5,3030,8507,2,3,3030,0
500000,3,1.75,1540,10800,1,5,770,770
445000,3,1.75,1890,32340,1.5,3,1890,0
825000,4,2.5,2810,9800,1,4,1710,1100
1095000,4,4,3530,8400,2,5,2630,900
277000,3,1,1100,8536,1,4,1100,0
545000,3,2.5,1940,9775,1,3,1440,500
435000,3,2.5,2300,9521,2,3,2300,0
638000,3,2.5,2110,3600,2,3,2110,0
418000,4,1.5,1220,10580,1,3,1220,0
499000,3,1.75,1750,12325,1,4,1470,280
150000,3,1.5,1230,8056,1,4,1230,0
759950,3,2.5,3100,23790,2,3,3100,0
427000,3,2.5,1830,65340,1,3,1520,310
632500,5,2.5,2640,7096,2,3,2640,0
660000,6,1.75,1840,2774,1,3,1060,780
862000,4,2.5,3190,14565,2,3,3190,0
524000,2,1,1120,2000,1.5,3,1120,0
470000,3,1.5,1760,6723,1,3,1160,600
385000,3,2,1590,9912,2,3,1590,0
575000,4,2.5,2120,9603,2,3,2120,0
220000,4,2.5,2240,9826,1,4,1370,870
460000,2,1,890,2100,1,4,760,130
1712500,3,3.25,2940,5432,3,4,2440,500
175000,3,1.5,1220,7300,1,3,1220,0
465000,3,2.25,2670,7500,1,4,1640,1030
552000,3,1,1120,2300,1,4,820,300
565000,4,2.75,3130,139392,2,4,3130,0
518000,4,2.5,1740,7500,1,4,1220,520
899950,4,3.5,3290,5414,2,3,2360,930
373000,3,1,1770,5720,1.5,4,1140,630
385000,4,2.5,2960,5054,2,3,2960,0
245000,2,1,1200,4880,1,3,980,220
375000,4,2,2400,6000,2,3,2400,0
699850,4,3.5,2690,6164,2,3,2690,0
450000,6,2.25,3550,11780,1,4,2960,590
455000,2,1.5,1310,12196,1.5,3,1310,0
650000,4,2.75,2610,4160,3,5,1910,700
378000,5,2.5,2760,8015,1,4,1600,1160
220000,3,2,1410,7998,1,4,1410,0
285500,4,1.75,1960,7950,1,4,1960,0
340000,3,2.5,1212,1174,3,3,1212,0
921000,4,1.5,2220,9496,1,4,1490,730
375000,4,2.5,2040,109336,1.5,4,2040,0
999000,4,2.75,2800,19168,2,3,2800,0
335000,3,1.5,2040,6000,1,3,1340,700
1920000,4,2.5,3070,34412,1,4,2070,1000
385000,2,1,830,26329,1,4,830,0
850000,4,3.5,4140,7089,2,3,3160,980
429000,5,2.5,2340,4500,2,3,2340,0
523950,3,2.25,1420,1282,3,3,1420,0
798800,3,2.75,2670,3738,1,3,1720,950
284000,3,2.5,1880,6008,2,3,1880,0
852880,4,3.25,3450,6184,2,3,3450,0
320000,3,2.25,1200,1400,3,3,1200,0
749995,4,3.25,3430,9870,2,3,3430,0
468500,3,2.5,1350,1186,2,3,1120,230
492500,5,2.5,2570,9962,2,3,2570,0
685000,4,3.5,2840,4637,3,3,2840,0
542525,4,2.5,2650,5600,2,3,2650,0
435000,3,2,1980,2674,3,3,1980,0
242000,3,1.75,1280,7524,1.5,4,1280,0
325000,4,2.5,2610,7091,2,3,2610,0
837700,5,2.75,3010,12611,2,3,3010,0
210000,1,1,930,7129,1,3,930,0
187500,3,1.5,1180,7000,1,4,1180,0
560000,5,1,1710,9100,1.5,4,1320,390
272000,3,2,1380,7476,1,3,1380,0
235000,3,1.75,1190,7280,1,4,1190,0
259000,3,2,1870,5909,1,3,1270,600
866059,5,3.5,3130,4797,2,3,2570,560
473000,2,1,900,5100,1,4,900,0
405000,3,1.5,1880,7400,1,3,1480,400
870000,4,4.25,3010,4887,2,4,1940,1070
475000,3,2.25,2280,5750,1,4,1150,1130
499500,3,2.5,2970,21907,2,3,2970,0
386000,2,2.5,1620,3196,2,3,1620,0
458000,4,1.5,1550,3000,1.5,3,1350,200
550000,3,1.75,2240,78225,2,5,2240,0
605500,3,2.5,2830,6536,2,3,2830,0
421000,3,2.5,2890,21780,2,3,2890,0
536000,4,2.25,1990,5948,2,3,1990,0
247200,3,1.75,1370,8719,1,3,1370,0
250000,2,1.5,1088,1360,2,3,1088,0
204950,4,1.75,1740,9344,1,3,1180,560
430000,3,2,1730,9000,1,3,1370,360
250000,4,2.5,1800,8100,2,3,1800,0
260000,3,1.75,1440,12888,1,3,1090,350
547000,4,1,1720,2800,1.5,4,1200,520
379900,5,3.5,2800,7350,2,3,2800,0
738500,3,2.5,2300,6009,1,3,2300,0
545000,4,2.25,2030,11585,1,4,1590,440
342000,2,1,740,6180,1,3,740,0
4668000,5,6.75,9640,13068,1,3,4820,4820
170000,4,1,1920,13787,1,4,1220,700
616000,4,2.5,2490,12929,2,3,2490,0
640000,3,2,1380,4800,1,3,1380,0
332000,3,2.5,1530,9406,1,3,1270,260
1010000,3,3.25,2420,1923,2,3,1840,580
380000,4,2.5,2150,37647,2,3,2150,0
415000,4,2,1610,9600,1,5,1610,0
1008000,4,3.5,2650,3060,2,3,2060,590
669000,4,2.75,2700,35362,2,5,2700,0
260000,3,1.5,1270,20700,1,2,1150,120
854000,4,2.75,3150,38865,1,3,2480,670
605000,3,2.25,2010,10760,2,3,2010,0
320000,3,1,860,5060,1.5,3,860,0
229950,3,2,1410,7466,1,3,1410,0
255000,3,1.75,1700,7532,1,3,1700,0
1170000,4,2.5,2570,6251,2,3,2570,0
479000,2,2.25,1230,932,2,3,1020,210
1200000,4,3.5,4170,9748,2,3,4170,0
472000,3,2.5,1180,1262,3,3,1180,0
198000,3,1.5,1430,7347,1,3,820,610
440000,4,2,1450,8400,1.5,4,1450,0
506000,3,1.75,2180,7700,1,3,1480,700
382500,4,2.5,2210,7079,2,3,2210,0
269500,2,1.5,1480,7276,1,4,940,540
560000,3,2,2340,3477,1,5,1170,1170
840000,4,3.5,3860,18334,2,3,3120,740
479500,3,2.75,2300,4637,2,3,2300,0
402000,3,1.5,1450,7375,1,3,1010,440
549000,2,2.5,1380,953,3,3,1380,0
449950,4,2.5,2470,3811,2,3,2470,0
493000,4,1.75,2030,18295,1.5,4,2030,0
142500,4,0.75,1440,13300,1,3,1440,0
250000,3,1.75,1160,6134,1,3,1160,0
729000,3,1,1580,3840,2,3,1580,0
465000,2,2.75,1430,1425,2,3,995,435
465000,2,2,1494,19271,2,3,1494,0
280000,4,2.25,1930,7207,1,4,1360,570
675000,6,1.75,2740,6360,1,3,1370,1370
667500,3,2,1880,3800,1,5,1030,850
809000,3,2.5,2590,7720,2,3,2590,0
400000,3,2.25,2140,11266,2,3,2140,0
310000,4,2,1870,6000,1.5,3,1870,0
435000,2,1,1230,3800,1,3,1230,0
465950,4,2.5,2340,6896,2,3,2340,0
1538000,3,2.25,2880,7599,1,3,1710,1170
253000,3,1.5,880,6600,1,5,880,0
330000,3,2.5,3040,7232,2,3,3040,0
554000,4,1,1120,7104,1.5,3,1120,0
350000,3,2,1380,3600,3,3,1380,0
294999,4,2.5,1660,9760,2,3,1660,0
1185001,3,2.75,2500,5568,2,5,2500,0
752000,4,2.5,2940,10382,2,4,2940,0
451000,4,2.5,1670,3315,2,3,1670,0
725000,4,2.75,2630,7505,2,3,2630,0
345000,4,2.75,2250,7412,1,4,1480,770
206000,3,1,1320,7000,1,4,1320,0
2027000,4,3.75,4100,22798,1.5,5,2540,1560
2475000,3,3.25,4340,4947,2,3,3060,1280
1728000,4,3,3700,20570,1,4,1850,1850
580000,5,2,2700,10875,1,4,1540,1160
430000,3,1,980,7200,1,4,980,0
720000,4,2.5,2650,11520,2,3,2110,540
824000,7,4.25,3670,4000,2,3,2800,870
936000,3,1.75,2960,12420,1,4,1480,1480
535000,4,2.75,3070,7201,2,3,3070,0
286800,3,2.5,1413,3600,2,3,1413,0
350000,2,2.5,1260,1347,3,3,1260,0
345000,3,2.5,1680,2229,2,3,1680,0
435000,3,2.25,1230,1238,2,3,1080,150
1555000,3,3.5,4360,6240,2,3,2960,1400
1325000,4,4,4420,16526,2,3,4420,0
461000,3,3.25,2770,6278,2,3,1980,790
770000,3,2.25,2910,10204,2,3,2910,0
1384000,4,3.25,4290,12103,1,3,2690,1600
330000,3,2.5,1600,26977,2,3,1600,0
322500,4,2.5,1820,6753,2,3,1820,0
1600000,6,5,6050,230652,2,3,6050,0
475000,3,1.75,1700,8432,1,3,1230,470
250275,2,1,790,11234,1,4,790,0
274500,3,2.25,1720,9000,1,4,1320,400
284950,3,1,990,10723,1,5,990,0
264950,4,1.75,1770,9011,1,5,1050,720
242000,3,2,1260,8092,1,3,1260,0
913000,4,2.5,3640,10576,2,3,3640,0
555000,3,1.75,2040,6000,1,5,1120,920
711000,4,1.75,1980,10800,1,5,990,990
403500,5,2.5,3600,17300,1,4,2410,1190
975000,4,2.5,4270,43386,1,3,2680,1590
253779,4,2,2030,9600,1.5,3,1430,600
384400,3,3.25,1689,1388,3,3,1689,0
646000,5,2.75,2870,4461,1,3,1650,1220
415000,3,1.75,1270,4800,1,3,1270,0
764000,4,2.5,2790,7938,2,3,2790,0
507000,5,3.25,3850,16249,2,3,3030,820
545500,3,2.5,1560,9361,1.5,4,1360,200
450000,3,1.75,1180,4080,1,4,760,420
264000,4,1.75,1820,8118,1,4,1080,740
650000,5,1.75,1260,4500,1.5,3,1260,0
365000,3,2.5,2640,6715,2,3,1680,960
343566,2,1,1100,4200,1,3,1100,0
375000,3,2.5,1950,6871,2,3,1950,0
295000,3,2,1380,8682,1,4,1380,0
325000,3,2.75,2200,7000,1,4,1280,920
265000,4,1.5,2050,7100,1,3,1050,1000
562000,5,3,2795,15101,2,3,2795,0
540000,4,2.5,2050,34222,2,4,2050,0
4489000,4,3,6430,27517,2,3,6430,0
279950,5,1.75,2150,7171,1,4,1460,690
540000,3,1.75,1970,8200,1,5,1420,550
310000,4,2.5,2660,12672,1,4,1740,920
190000,1,1,720,4800,1,3,720,0
440000,4,2.5,2410,4780,2,3,2410,0
1400000,3,2,2020,5500,1.5,3,1790,230
230000,2,1,1080,9435,1,3,1080,0
455000,3,1.75,1180,14292,1,3,1180,0
175000,2,1,660,5000,1,3,660,0
650000,3,1.75,2920,9370,1,4,1620,1300
3000000,4,4.25,4850,12445,2,5,3850,1000
192500,3,1,1080,8580,1.5,3,1080,0
239950,3,1.75,1670,6900,1,3,1170,500
175000,6,1,1370,5080,1.5,3,1120,250
850000,5,3.5,3450,28324,1,5,2350,1100
410000,4,2,1970,10500,1,3,1820,150
570000,4,2.5,2290,6738,2,3,2290,0
469000,5,2.5,2240,7543,1,3,1140,1100
559000,2,1,1240,6400,1,4,1060,180
739888,3,2.5,2420,43177,2,4,1690,730
568450,5,3.5,3260,58806,2,4,3260,0
240000,2,1,670,10920,1,3,670,0
574950,5,3.25,3160,10000,2,4,3160,0
180000,3,2.25,1990,6350,2,3,1990,0
1160000,4,3.5,4680,9700,2,3,3360,1320
300000,3,2.5,1700,3575,2,3,1700,0
630000,4,2.5,2807,9430,2,3,2807,0
507000,4,1.75,1770,9375,1,4,1170,600
287500,4,2.5,2570,9000,1,4,1590,980
688000,3,3,3450,16200,2,3,3450,0
424000,3,2,1670,7700,1,3,1170,500
400000,3,1.75,1050,6150,1.5,4,950,100
620000,4,2.5,1910,7683,2,3,1910,0
300000,3,1,910,7700,1,4,910,0
615000,5,2.25,2480,12070,2,3,2480,0
206000,2,1.5,1820,8867,2,3,1820,0
515500,4,2.5,2920,7700,2,3,2920,0
554000,5,2.25,1870,11411,1,4,1170,700
825000,4,3.5,3810,9792,2,3,3810,0
855000,4,2.25,2190,4080,2,3,1800,390
315000,3,2.5,1730,6368,2,3,1730,0
299000,5,2.5,2220,9360,1,4,1110,1110
650000,3,1.5,1320,8114,1,3,1320,0
465000,3,1.75,1510,4800,1,3,860,650
535000,3,2,2120,4080,2,3,2120,0
564000,2,2,1690,4500,1,3,1690,0
515000,3,3.5,1360,1419,2,3,1040,320
580000,4,2.5,3250,5000,2,3,3250,0
309000,3,2.25,1490,1294,2,3,1220,270
536751,3,1.75,1930,6360,1,3,1930,0
415000,4,2.5,2020,5501,2,3,2020,0
267000,3,2.25,1584,2800,2,3,1584,0
820000,4,2.5,3170,8523,2,3,3170,0
1399950,4,2.75,3870,10046,2,3,3870,0
485000,2,2.5,1430,923,3,3,1410,20
482000,3,3.25,1380,1120,3,3,1380,0
535000,4,2.5,2610,4595,2,3,2610,0
690000,3,3.25,1540,1428,3,3,1540,0
576000,3,2.5,1940,9000,1,4,970,970
378750,3,2.5,2160,3000,1.5,3,1260,900
269900,4,1.75,1530,8750,1.5,4,1530,0
210000,3,2,1440,7210,1,3,1440,0
429900,4,2.5,2640,8625,2,3,2640,0
1525000,4,3.25,3620,5131,2,4,2350,1270
360000,4,2.5,2850,4650,2,3,2850,0
405000,2,1,1260,4377,1,4,1260,0
450000,3,1.75,1610,11200,1,3,1610,0
703000,3,2,1360,5980,1.5,3,1360,0
661000,4,2.5,2496,8058,2,3,2496,0
580000,4,2.25,2160,9593,1,3,2160,0
464000,3,1,1320,3625,2,3,1320,0
945000,2,2.5,2540,7089,2,3,2540,0
659500,4,3,2620,18362,1,4,1870,750
200000,3,1.5,1140,8340,1,3,1140,0
280000,3,2,1790,42399,1,4,1790,0
1325000,4,2.5,2440,3600,2.5,4,2440,0
346150,3,2,2140,7200,1,4,1480,660
197500,3,1,1330,5412,2,5,1330,0
799000,4,2.5,2590,7910,2,3,2590,0
1309500,4,4.5,4750,13912,2,3,3600,1150
350000,2,1,1620,9205,1,5,850,770
720000,4,2.5,2440,34290,2,3,2440,0
519000,3,2.75,2020,10744,1,5,1270,750
590300,3,1.5,1470,7200,2,4,1470,0
2200000,5,4.75,5990,10450,2,3,4050,1940
410000,6,2.75,2520,9324,1,4,1320,1200
437000,2,1.75,1440,4225,1,3,1440,0
221000,3,2.25,1640,7350,1,3,1140,500
380000,4,2.25,2150,20181,1,3,1090,1060
506000,2,1,1570,8210,1,4,1150,420
395000,4,1,1980,10350,1,4,1430,550
285000,3,1,1210,4731,1.5,3,1210,0
311000,3,1.75,1900,3000,1.5,5,1070,830
520000,3,1.75,1940,219527,1,3,1940,0
435000,3,1.75,1310,8065,1,4,1310,0
120000,2,1,990,39964,1,2,990,0
1440000,3,3.5,3870,3819,2,3,2760,1110
186000,3,2,1340,4320,1,3,920,420
756000,4,2.25,2160,5600,1,5,1080,1080
248000,4,2,2080,13510,1,3,1040,1040
287000,3,2,1300,11374,1.5,5,1300,0
510000,4,2.5,2610,8031,2,3,2610,0
249000,3,1,1050,8498,1,4,1050,0
340000,3,2.5,2480,6112,2,3,2480,0
399888,4,2.25,1820,8255,1.5,4,1320,500
440000,3,1.75,1170,8740,1,4,1170,0
899000,4,2.25,2370,6000,1,3,1440,930
540500,5,3.75,3090,7415,2,3,3090,0
385000,3,1.75,2310,11200,1,4,1630,680
558000,4,2.25,2060,10358,1,4,1320,740
600000,3,2,2540,237402,1,3,2540,0
450000,4,2.5,2400,7693,2,3,2400,0
232500,3,1,1320,8450,1,3,880,440
436000,2,1,790,6600,1,3,790,0
240000,4,2,1790,14690,1,4,1670,120
489950,3,2.25,1820,7326,2,3,1820,0
680000,6,2,1670,3000,1,5,900,770
1068000,5,3.5,3990,9938,2,3,3990,0
352450,3,2,1430,6000,1,5,1430,0
335000,4,2,2030,103672,1,4,2030,0
549000,4,1.75,1290,3060,2,4,1290,0
1240000,4,3.5,3820,13224,2,3,3280,540
618250,4,3.25,2520,3360,1.5,4,1550,970
1815000,5,3,3880,13000,2,3,3880,0
850000,2,1.75,1590,5136,1.5,3,1320,270
930000,5,2,3530,9385,1.5,3,3530,0
505000,3,2.5,1610,4611,2,3,1610,0
925000,4,2.5,3280,209088,2,3,3280,0
275000,3,1.75,1860,15681,1,4,1860,0
499000,3,1.75,1840,5000,1,4,920,920
507000,3,2.5,2120,7201,2,3,2120,0
619850,4,2.5,2270,9247,1,5,1500,770
500000,3,2.5,2840,48716,1,3,1870,970
310000,4,1.5,1220,9600,1,3,1220,0
646000,4,2.5,2310,4079,2,3,2310,0
265000,3,1.75,1840,7300,1,3,1840,0
475000,3,2.5,950,1110,2,3,950,0
600000,4,2.25,3070,8400,2,4,3070,0
470000,3,2,1730,38884,1,3,1730,0
319950,2,1,920,8341,1,3,920,0
712000,3,2.75,3200,6699,2,3,3200,0
775000,4,2.75,3010,15992,2,3,3010,0
390000,3,2.25,1600,10240,1,3,1090,510
585000,4,2.5,2840,11044,2,3,2840,0
1027000,3,2.5,2430,10500,2,3,2430,0
232603,3,1.75,1750,11461,2,4,1750,0
543000,3,2.25,1240,949,3,3,1240,0
607500,3,3.25,1530,1612,3,3,1530,0
750000,3,3.5,3390,10078,2,3,3040,350
728050,3,2.5,2320,6775,1,3,2320,0
734990,4,2.5,2650,6884,2,3,2650,0
330000,3,2.5,2238,7209,2,3,2238,0
605000,4,2.5,2620,7553,2,3,2620,0
441000,3,2.75,1910,7280,1,3,1160,750
650000,4,2.5,3040,6587,2,3,3040,0
1950000,7,3.5,4640,15235,2,3,2860,1780
395000,3,1,1500,4000,1,3,900,600
245000,1,0.75,380,15000,1,3,380,0
905000,4,3.5,2970,14486,2,3,2340,630
660000,4,3.25,3030,9273,2,5,3030,0
378000,4,2.5,1890,12236,1,3,1230,660
600000,2,1,1040,3600,1,4,1040,0
632500,4,2.5,2090,10306,2,3,2090,0
210000,2,2,1680,5756,2,4,1680,0
754800,2,2.5,2770,7781,2,3,2770,0
175000,2,1,1020,5130,1,4,1020,0
455000,3,2.25,1470,4653,2,4,1470,0
450000,3,2,1430,3480,1,3,980,450
790000,4,1.75,2050,10920,1,3,1450,600
480000,4,1,2080,5500,1,3,1040,1040
850000,3,2.25,2870,8170,2,3,2250,620
725000,4,3.25,3940,27591,2,3,3440,500
380000,3,1.5,1520,4288,1,3,1020,500
979000,3,1.5,1700,14133,1,4,1700,0
359950,3,2.25,1940,11612,1,4,1100,840
665900,4,2.25,2870,5453,2,4,2220,650
812000,3,3.25,3240,8338,2,3,3240,0
203000,3,1,1150,7156,1,4,1150,0
456000,3,1.5,1440,28516,1,4,1440,0
547000,5,2.5,2200,4080,1.5,5,1420,780
280000,3,2,1470,8089,1,3,1470,0
640000,2,1.75,1760,4400,1,4,880,880
477000,3,1.75,1780,8085,1,3,1210,570
455000,4,2.25,2450,21000,1,4,1650,800
587206,3,3.5,1890,1710,2,3,1640,250
425000,3,2.5,2540,5612,2,3,2540,0
511500,4,1,1360,6000,1.5,3,1360,0
218000,2,2,1310,2841,2,3,1310,0
332000,3,2,1510,7884,1,3,1510,0
291000,3,1.5,1860,60960,1,4,1140,720
